epoch,loss_cls,loss_mmd,total_loss,source_acc,target_test_acc
1,0.9223068316777547,0.03046122127109104,0.9283990707662371,0.5550435227854583,0.7815699658703071
2,0.2492678682009379,0.061043432023790145,0.2614765544732412,0.20276497695852536,0.8248009101251422
3,0.10626194982065094,0.050050041410658094,0.11627195800344149,0.27598566308243727,0.863481228668942
1,1.1496573673354256,0.11306517918904622,1.1722703999943203,0.6455026455026455,0.6541524459613197
2,0.8523347894350688,0.07328263918558757,0.866991318596734,0.6963645673323092,0.6700796359499431
3,0.6724681456883749,0.04783396720886231,0.6820349421766069,0.7402287079706434,0.7303754266211604
